Unnamed: 0,title,artist,lyrics
2921,Unidas Para Siempre,Laura Londoño,"la vida nos unió
un vínculo sagrado
siempre tú has estado
tan cerca y a mi lado
amiga y compañera
una madre sincera
que dice lo que piensa
porque piensa lo mejor
a veces discutimos y también nos alejamos
en el fondo ambas sabemos
que siempre seremos dos
y pase lo que pase siempre canto yo
ay qué lindo es contar contigo
saber que te tengo y tengo tu cariño
hay días tan grises que todo es difícil
pero estás conmigo y yo cuento contigo
yo quiero que tengas lo mismo
que sepas que siempre estaré yo contigo
quisiera ayudarte lo que tú mereces
cuidados y afectos como he recibido
a veces discutimos y también nos alejamos
en el fondo ambas sabemos
que siempre seremos dos
y pase lo que pase siempre canto yo
ay qué lindo es contar contigo
saber que te tengo y tengo tu cariño
hay días tan grises que todo es difícil
pero estás conmigo y yo cuento contigo
yo quiero que tengas lo mismo
que sepas que siempre estaré yo contigo
quisiera ayudarte lo que tú mereces
cuidados y afectos como he recibido"
2922,Unidos Para Amarnos,Pancho Barraza,"amor
dame la felicidad
a cambio te doy mi vida
sin engaños ni mentiras
incondicional
tú y yo
nacimos para amarnos
tomados de la mano
caminemos un rato
es ya nuestra la ciudad
amor
tomados de la mano nos verán
amor
unidos para amarnos mucho más
busquemos juntos la
felicidad
juntemos nuestros cielos
y nada más
amor
tomados de la mano tú verás
amor
unidos para amarnos mucho más
busquemos juntos la
felicidad
juntemos nuestros cielos
y nada más
amor
tomados de la mano nos verán
amor
unidos para amarnos mucho más
busquemos juntos la
felicidad
juntemos nuestros cielos
y nada más
bueno
uno uno o no dice
para bárbara camarena
solo me pongo a preguntarme si es necesario morir
para llegar al cielo
si es así
y no hay otra manera
te pido por favor papá
saluda
a mi madre"
2923,Unos Dos Y Tres,Imán,"cuando te sientas sola 
y quieras mi cariño 
tan solo ve hacía adentro de tu corazón 
y ahí estaré contigo 
cuando sientas el miedo 
de una noche oscura
cierra tus lindos ojos 
y verás mis manos dándote ternura
siempre estaremos juntos 
por medio del pensamiento 
y aunque mi cuerpo y alma estén lejos de ti
te seguiré queriendo 
aunque lejos esté de ti 
en mi alma te siento vivir 
no habrá nada que pueda borrar 
esto que estoy sintiendo
cuenta uno dos y tres
y cerrarás tus ojos 
yo te juro que al instante estaré contigo
lo nuestro no morirá 
pues vivirá por siempre 
por que hemos dado a luz a un amor infinito
cuenta uno dos y tres y estaré contigo 
el pensamiento nos hará el camino más cortito 
para la felicidad que ahora se encuentra ausente 
tan solo cierra tus ojos y ahí estaré presente"
2924,Urge,Patricia Navidad,"con mi dolor
causando penas voy rodando por ahí
no hay una frase de cariño para mí
todos me miran con desprecio y con rencor
mi corazón
esta cansado tan cansado de sufrir
que muchas veces lo he escuchado repetir
algunas frases que me llenan de dolor
urge
una persona que me arrulle entre sus brazos
a quién contarle de mis triunfos y fracasos
que me acompañe y que me quite de sufrir
urge
que me despierten con un beso enamorado
que me devuelvan el amor que me han negado
porque también tengo derecho de vivir
urge
una persona que me arrulle entre sus brazos
a quién contarle de mis triunfos y fracasos
que me acompañe y que me quite de sufrir
urge
que me despierten con un beso enamorado
que me devuelvan el amor que me han negado
porque también tengo derecho de vivir"
2925,Usted,América Sierra,"usted es la culpable
de todas mis angustias
y todos mis quebrantos
usted llenó mi vida
de dulces inquietudes
y amargos desencantos
su amor es como un grito
que llevo aquí en mi alma
y aquí en mi corazón
y soy aunque no quiera
esclavo de sus ojos
juguete de su amor
no juegue con mis penas
ni con mis sentimientos
que es lo único que tengo
usted es mi esperanza
mi última esperanza
comprenda de una vez
usted me desespera
me mata me enloquece
y hasta la vida diera
por vencer el miedo
de besarla a usted"
2927,Vacaciones,Equipo Hc,"me voy de vacacione hago maleta pues ya que más da
salimos campeones donde no se podía ganar
tire los dados y me salió un toma todo
por eso me miran que me ando riendo solo
miro caras chuecas como que eso ya no les gusto
miraron que iba recio y tampoco eso les agrado
se enojan por todo les entra la de hacer gente
viven en la ruina y no es culpa del presidente
es culpa de ustedes porque no se saben valorar
tampoco saben lo que quieren salí de la rutina
y lo entendí que yo no nací para ser gato de la gente
y ahí les va
vámonos haciendo menos porque en las malas todos corrieron
afinen su puntería porque creo que no me dieron aquí voy
a paso firme voy abriéndoles terreno paque puedan caminar
me aventé de lo más alto como lo hizo juan escutia
el niño de la bandera y esa es la gran diferencia
si lo quieres si se puede tanto que decían que no
pero yo les gane el jalón
y vámonos de vacaciones plebada
equipo hc esa es esaa ess
a lo lejos los pude escuchar que a
sido fácil y que a sido regalado
la doña del barrio comento que lo más
seguro es que ande hasta enredado si como no
vámonos haciendo menos porque en las malas todos corrieron
afinen su puntería porque creo que no me dieron aquí voy
a paso firme voy abriéndoles terreno paque puedan caminar
me aventé de lo más alto como lo hizo juan escutia
el niño de la bandera y esa es la gran diferencia
si lo quieres si se puede tanto que decían que no
pero yo les gane el jalón"
2928,Vaciando Botellas,Oro Norteño,"que tu ya no me quieres
que ya no soy tu dueño
que ya mis despedidas no te quitan el sueño
pues dejame decirte que con lo que andas diciendo
lograste que sacara tu amor de mi pensamiento
si tu ya no me quieres
que importa hay mas mujeres
que al fin yo soy un hombre que vive entre placeres
estan los hechos claros ya lo estoy entendiendo
no eres de mi nivel para que lo vayas sabiendo
y que diablos me importa que tu ya no me quieras
ya tengo listas otras formadas en la hilera
seguro que pensaste que yo en la borrachera
terminaria llorando vaciando las botellas
y tu que te creias la ultima cocacola del desierto chiquita
fuiste mi concentida pero eso ya es pasado
ya se quedó en recuerdo que fui tu enamorado
lo que tenias conmigo se lo daré a las otras
y dejame decirte que no perdí gran cosa
y que diablos me importa que tu ya no me quieras
ya tengo listas otras formadas en la hilera
seguro que pensaste que yo en la borrachera
terminaria llorando vaciando las botellas"
2929,Vacilar,Kim Flores,"si tú quieres vacilar
tienes que pegarte como es
esto no va a parar hasta que la quite el dj
si tú quieres sí
si tú quieres vacilar
tienes que pegarte como es
esto no va a parar hasta que la quite el dj
acércate dale con confianza tranquilo
que estoy puesta para hacer ruido
puede que me vaya contigo
si tienes el nivel que es requerido
perreándome bailándome
sandugueándome donde no se ve
hasta abajo pegándome a la pared
puede que te deje mi boca morder
si me gusta como lo mueves
uh na na na
ya casi me convence no falta na’
no quiero que lo pienses si vas a actuar
aprovecha el momento y después se va
si tú quieres vacilar
tienes que pegarte como es
esto no va a parar hasta que la quite el dj
si tú quieres sí
si tú quieres vacilar
tienes que pegarte como es
esto no va a parar hasta que la quite el dj
si tú intención es ponerme caliente
necesitas más que unos tragos para que yo te suelte
la música que suena esta buena y pone el ambiente
yo quiero un perro que si ladra también meta el diente
oh nara nara na na
si tienes melaza bueno vamos para tu casa
yo no soy de nadie pero por si algo pasa
no me prometa amores ni cohetes
y si eso estás buscando entonces vete
uh na na na
ya casi me convence no falta na’
no quiero que lo pienses si vas a actuar
aprovecha el momento y después se va
si tú quieres vacilar
tienes que pegarte como es
esto no va a parar hasta que la quite el dj
si tú quieres sí
si tú quieres vacilar
tienes que pegarte como es
esto no va a parar hasta que la quite el dj
uh na na na
ya casi me convence no falta na’
no quiero que lo pienses si vas a actuar
aprovecha el momento y después se va"
2930,Vacio,Efrain Elizalde,"mis penas y mi dolor
se arraigan en mi corazon
provocando un vacio
y siente mi alma que
ya no puede contener
mas penas que marchitan la fe
*si sientes que tu corazon
se esta llenando de dolor
igual que el mio
solo recuerda que
tu no supiste dar cariño
por que el vacio que sientes tu
es una nube que tapo tu luz
es solo desconsuelo
por que el cariño que me diste tu
fue solo engaño para mi una cruz
matandome en silencio
por eso quiero que te vallas de mi corazon
conmigo ya no te quiero"
2931,Vagabundo part Dayzer 23,Bayron Fire,"ayer yo me topé con un mendigo
que tenía cadena de oro y andaba en un deportivo
a que él sentía que no tenía nada teniéndolo todo
le pregunté eres feliz ? 
y él me dijo lo tengo todo
ohohoh
te ofrezco algo de beber ? 
con el bebé damos un volteo
ohohoh
le dije gracias bro
pero dame algo que me llene el corazón
que no me mate ni me envenene
eso solamente me entretiene
y de qué vale ganar el mundo entero
si tu vida se pierde ? 
y cuando en realidad
ese vacío no se llena conviene
vas por el mundo como un vagabundo
sin rumbo sin rumbo
vas por el mundo como un vagabundo
sin rumbo sin rumbo
bayron fire
yo tengo lo mío a los giles les duele
cortes millonarios casa frente al mar
carro deportivo y una ktm
un kilo de oro que no va a frontiar
casa con piscina para mi palo nenes
la nave deportiva la meche y el jaguar
me dicen rey mida dime qué tú quieres
la vida es corta ven a disfrutar
el la disco cerró el vip
me siento en mi trono
yeah
y a longi que se quieran marear
les repartimos plomo
picao a choro viajando por el mundo
con carro de europa con mujere y mil lujos
cumpliendo aquellos sueños que mi hermanito tuvo
lo mató un antichoro y dije dios dónde estuvo
pero me he dado cuenta que siempre me sostuvo
el desde arriba me restaura y cura las heridas
el pelea por sin batalla y eso le conta a mi familia
que a pesar de la buena vida que tenía no me servía
era como vivir sin alma y sin un dios que me día alegría
yeah
y de qué vale ganar el mundo entero
si tu vida se pierde yeah ? 
y cuando en realidad ese vacío no se llena conviene
vas por el mundo como un vagabundo
sin rumbo sin rumbo
vas por el mundo como un vagabundo
sin rumbo sin rumbo
y de qué vale ganar el mundo entero
si tu vida se pierde ? 
y cuando en realidad
ese vacío no se llena conviene
vas por el mundo como un vagabundo
sin rumbo sin rumbo
vas por el mundo como un vagabundo
sin rumbo sin rumbo
buscando el calor de una madre un amigo
que está solo y vacío en el mundo
montas carro motor y aviones
pero no tienes rumbo
eres un vagabundo
eres un vagabundo
eres un vagabundo
yeah
otra más
tengo bayron fire
el bendito bayron fire
dímelo deyser mi hermano
el 23
poniéndome a cantar lindo
oye
esto va dedicado para todos ustedes
mi gentecita de corazón
sin dios no somos nada
el dueño de todo
un simple servidor
bayron fire
muchas gracias por la oportunidad
hermanito deyser
maranata
cristo viene
i am roswell
ja ja
planeta voice inc
ja ja ja ja"
2933,Valentín de La Sierra,Amparo Ochoa,"voy a cantar un corrido
de un amigo de mi tierra
llamabase valentín
que fue fusilado y colgado en la sierra
no me quisiera acordar
era una tarde de invierno
cuando por su mala suerte
cayó valentín en manos del gobierno
el general le pregunta
cuál es la gente que guías ? 
son ochocientos alzados
que trae por la sierra mariano mejía
el coronel le pregunta
cuál es la gente que mandas ? 
son ochocientos alzados
que tienen sitiado al rancho de los landa
el general le decía
yo te concedo el indulto
pero me vas a decir
cuál es el jurado y la causa que juzgo ? 
valentín como era hombre
de nada les dio razón
yo soy de los meros hombres
de los que inventaron la revolución
valentín con gran valor
le dijó así al general
de la gente que yo traigo
a ninguno de ellos le voy a entregar
antes de subir al cerro
valentín quizó llorar
madre mía de guadalupe
por tu religión me van a matar
se paseaba y se sonreía
antes que lo fusilaran
que esperan que no me matan
denme al corazón no apunten a la cara
cuando ya cayó en el suelo
solo dijó estas palabras
madre mía de guadalupe
a tu amado hijo encomiendo mi alma
así como se sonreía
muerto se quedó sonriendo
y toditos se admiraban
de él por su valor que era tan tremendo
vuela vuela palomita
parate en aquel fortín
estas son las mañanitas
de un hombre valiente que fue valentín"
2934,Vamos A Bailar,KPaz De La Sierra,"vamos a bailar vamos a gozar 
es un nuevo ritmo que sabroso esta
es un nuevo ritmo que sabroso esta
pasito duranguense hay que disfrutar
vamos a bailar vamos a gozar 
es un nuevo ritmo que sabroso esta
es un nuevo ritmo que sabroso esta
pasito duranguense hay que disfrutar
un paso para delante un paso para tras
ahora de ladito hay que rico esta
todas las muchachas pasen a bailar
pasen a la pista que les va a gustar
un paso para delante un paso para tras
ahora de ladito hay que rico esta
todas las muchachas pasen a bailar
pasen a la pista que les va a gustar
hay que bailar mi ritmo que sabroso esta
hay que gozar pasito duranguense ya
hay que bailar mi ritmo que sabroso esta
hay que gozar pasito duranguense ya
un paso para delante un paso para tras
ahora de ladito hay que rico esta
todas las muchachas pasen a bailar
pasen a la pista que les va a gustar
un paso para delante un paso para tras
ahora de ladito hay que rico esta
todas las muchachas pasen a bailar
pasen a la pista que les va a gustar
hay que bailar mi ritmo que sabroso esta
hay que gozar pasito duranguense ya
hay que bailar mi ritmo que sabroso esta
hay que gozar pasito duranguense ya repeat till end"
2935,Vanidosa,Bobby Pulido,"vanidosa eres tú la más bonita
por eso te quiero por eso te adoro
porque eres vanidosa
porque tú mueves la cinturita como me gusta
y tienes esa cara bonita esa figura a todo dar
porque te pintas tus uñas tus labios
también tu pelo
y siempre te miras en el espejo
por eso estás como estás
vanidosa vanidosa
vanidosa vanidosa
vanidosa vanidosa
así me gusta como estás
vanidosa vanidosa
vanidosa vanidosa
vanidosa vanidosa
también te quiero enamorar
vanidosa eres tú la más bonita
por eso te quiero por eso te adoro
porque eres vanidosa
porque tú mueves la cinturita como me gusta
y tienes esa cara bonita esa figura a todo dar
porque te pintas tus uñas tus labios
también tu pelo
y siempre te miras en el espejo
por eso estás como estás
vanidosa vanidosa
vanidosa vanidosa
vanidosa vanidosa
así me gusta como estás
vanidosa vanidosa
vanidosa vanidosa
vanidosa vanidosa
también te quiero enamorar
vanidosa vanidosa vanidosa
así me gusta como estás
vanidosa vanidosa vanidosa
linda hermosa vanidosa
también te quiero enamorar"
2936,Vanidosa,Eden Muñoz,"échale angelioo
quién la viera tan bonita
con su cuerpo bien cautiva
tiene una mirada linda
y una piel color vainilla
la otra noche allá en el baile
me acerqué para invitarla
que bailara así conmigo
pega'ito pega'ito
ella tiene un movimiento
y por eso yo la quiero yo la quiero
pero en medio de la pista
dios bendito cómo se mueve cómo se mueve
vanidosa vanidosa
cuando comienza a bailar
esa niña es otra cosa
vanidosa vanidosa
que me agarren confesa'o
esa niña me provoca
vanidosa vanidosa
cuando comienza a bailar
esa niña es otra cosa
vanidosa vanidosa
que me agarren confesa'o
esa niña me provoca
y arriba guadalajara
que no se escucha el pinche grito cabrones
quién la viera tan bonita
con su cuerpo bien cautiva
tiene una mirada linda
y una piel color vainilla
la otra noche allá en el baile
me acerqué para invitarla
que bailara así conmigo
pega'ito pega'ito
ella tiene un movimiento
y por eso yo la quiero yo la quiero
pero en medio de la pista
dios bendito cómo se mueve cómo se mueve
vanidosa vanidosa
cuando comienza a bailar
esa niña es otra cosa
vanidosa vanidosa
que me agarren confesa'o
esa niña me provoca
vanidosa vanidosa
cuando comienza a bailar
esa niña es otra cosa
vanidosa vanidosa
que me agarren confesa'o
esa niña me provoca"
2937,Vaqueros  vaqueritas,Lalo Mora,"para todos los vaqueros & las lindas vaqueritas
del rodeo profesional les canto unos cuantos versos
como reconocimiento a su valor sin igual
porque son vaqueros de corazón
siempre salen a los ruedos con chaparreras de cueros
luciendo sensacional con unos nervios de acero
para montar cualquier toro o cualquier otro animal
porque son vaqueros de corazón
a ese toro gavilán con gusto voy a montar para quitarle mi
invicto
asi se puede quedar al lomo de ese animal porque dicen que
es maldito
pero yo le voy a quitar el hijo
ea vaquero tu puedes con ese toro sabes qe es muy traicionero
pero tu sabes de todo
siempre salen a los ruedos con chaparreras de cueros
luciendo sensacional con unos nervios de acero
para montar cualquier toro o cualquier otro animal
porque son vaqueros de corazón
a ese toro gavilán con gusto voy a montar para quitarle
mi invicto
asi se puede quedar al lomo de ese animal porque dicen
que es maldito
pero yo le voy a quitar el hijo
ea vaquero tu puedes con ese toro sabes qe es muy traicionero
pero tu sabes de todo
ea vaquero tu puedes con ese toro sabes qe es muy
traicionero pero tu sabes de todo"
2938,Vas a Pagar,Los Tiranos del Norte,"donde estarás
gozando de la vida tú
tu que siempre me juraste amor sincero
sábelo bien
que a pesar de tu maldad aún te quiero
no te bastó
darme todo lo poquito que tenías
sólo sobras de aquel que te engañó
que burlandose de tí te abandonó
simplemente por que nada te quería
vas a pagar lo se muy bien
vas a sufrir llorar también
y de mí te has de acordar
yo seguiré con mi dolor
buscando alivio en otro amor
si no lo encuentro que mas da
vas a pagar
ten presente que la vida siempre es justa
lo que siembras algún día cosecharás
si en tu mente solo existe la maldad
por orgullo amargura y vanidad
vas a pagar lo se muy bien
vas a sufrir llorar también
y de mí te has de acordar
yo seguiré con mi dolor
buscando alivio en otro amor
si no lo encuentro que mas da
vas a pagar
ten presente que la vida siempre es justa
lo que siembras algún día cosecharás
si en tu mente solo existe la maldad
por orgullo amargura y vanidad"
2939,Vas a Volver,Lauty Gram,"ya no quiero darte explicaciones
ni que con tus amigas a mi nombre menciones
que digas que fui el malo cuando no hay razones
que sigas generando falsas ilusiones
no fuimos no somos ni seremos
pero estuvo piola que al menos lo intentemos
una vez más una vez más
y aunque remamos fue todo pasajero
no te voy a negar a veces extraño tus te quiero
ser mi otra mitad a vos te da igual
y vas a volver
cuando estes con él
y le digas mi nombre
yo soy el que tu corazón esconde
y vas a volver
cuando estes con él
y le digas mi nombre
porque yo soy el que te corresponde
aunque termino en la nada fuiste mi todo
fuimos casi algo pero no hubo modo
y por más que ahora vos estes con otro
ya vas a volver con el corazón roto
era mi cable a tierra y aunque ya se que ya fue la puerta no cierra
perdí la fe en el amor vos me diste guerra
y ahora me quede solo aquí esperando por ti
no fuimos no somos ni seremos
pero estuvo piola que al menos lo intentemos
una vez más una vez más
y aunque remamos fue todo pasajero
no te voy a negar a veces extraño tus te quiero
ser mi otra mitad a vos te da igual
y vas a volver
cuando estes con él
y le digas mi nombre
yo soy el loco que te corresponde
este es gram el que se pone la gorra para atrás y en la cama te hace blam blam hey
desde el dono
para el tronoohh
jar esto es roze este es el nuevo movimiento
fauna music la music
tu vecino nos conoce
rocco treze roze"
2940,Vasito Exotico,Dan Sanchez,"y que si me miran siempre con vasito exótico
sabrán cual es el estado de relajación que estoy
con un cigarro de maría que sea una rica sativa
solo pa levantar presión
hay party me voy a pegar un supremo enfiestadon
no hay chance que en este modo quiera llegar el bajón
esta blanquita bien activa para irnos para arriba
ella siempre está al tentón
no quiero preocupaciones
porque me sobran razones
para disfrutar la vida
gracias a mi dios
ahora hago lo que quiero
ladies carros y dinero
no escatimo para nada
ahora estoy mejor
rodiado de toda la clica
los que siempre han creído
aquí están conmigo
en buenas y malas su loco amigo
hay brillo por donde quiera paso distingo yo
tranquilo estilo tumbado y en el cuello un cubanon
siempre con las mejores pieles trabagante los placeres
es mi estilo así soy
ya es tarde rolen otro vaso para seguir el avión
es largo el viaje que traigo y nunca pierdo yo el control
llevan fuerzas mis ideales mis metas si son leales
por que se pa donde voy
no quiero preocupaciones
porque me sobran razones
para disfrutar la vida
gracias a mi dios
ahora hago lo que quiero
ladies carros y dinero
no escatimo para nada
ahora estoy mejor
rodiado de toda la clica
los que siempre han creído
aquí están conmigo
en buenas y malas su loco amigo"
2941,Veinticinco Rosas,Joan Sebastian,"yo el último de todos tus amores
yo el loco aquel que nunca te olvidó
hoy te mando estas veinticinco flores
recíbelas mujer no digas no
ponles agua fresca en un jarrón
llévalo al buró junto a tu cama
si un día siente frío tu corazón
recuerda mujer que alguien te ama
ponles agua fresca en un jarrón
mas por lo que quieras sé discreta
si alguien te pregunta de quién son
tú sabrás si escondes mi tarjeta
sí te sé bien ocupada con tus cosas
y perdóname si algo interrumpí
hoy mandándote estas veinticinco rosas
las horas que a diario pienso en ti
ponles agua fresca en un jarrón
llévalo al buró junto a tu cama
si un día siente frío tu corazón
recuerda mujer que alguien te ama
y ponles agua fresca en un jarrón
mas por lo que quieras sé discreta
si alguien te pregunta de quién son
tú sabrás si escondes mi tarjeta
ponles agua fresca en un jarrón
llévalo al buró junto a tu cama
si un día siente frío tu corazón
recuerda mujer que alguien te ama"
2942,Ven Conmigo Cariñito,David Olivarez,"ven conmigo
cariñito
a bailar
mi cumbia
aunque ando
un poquito
borrachito
pero este
brinquito
no me tumba
ven conmigo
cariñito
a bailar
mi cumbia
aunque ando
un poquito
borrachito
pero este
brinquito
mira
mira
mira
cómo bailo
yo
mira
mira
mira
cómo bailas
tú
a dejar
que el mundo
ruede
y a gozar
mientras
se puede
a dejar
que el mundo
ruede
ven conmigo
cariñito
a bailar
mi cumbia
aunque ando
un poquito
borrachito
pero este
brinquito
no me tumba
ven conmigo
cariñito
a bailar
mi cumbia
aunque ando
un poquito
borrachito
pero este
brinquito
mira
mira
mira
cómo bailo
yo
mira
mira
mira
cómo bailas
tú
a dejar
que el mundo
ruede
y a gozar
mientras
se puede
a dejar
que el mundo
ruede
y a gozar
mientras
se puede
mira
mira
mira
cómo bailo
yo
mira
mira
mira
cómo bailas
tú
a dejar
que el mundo
ruede
y a gozar
mientras
se puede
a dejar
que el mundo
ruede
y a gozar
mientras
se puede"
2943,Ven Espíritu Santo,El Obama Carlos Anderson,"estoy aquí desesperado por ti
con el corazón sediento
que espera beber de ti
cuando tu gloria desciende a un lugar
todo la tierra tiene que adorar
resucitan los muertos
se sanan los enfermos por tu poder
queremos de ti
llenarnos de ti
espíritu santo envuélvenos en ti
derrama tu gloria
esperamos por ti
ven ven ven espíritu santo ven
ven ven ven espíritu santo ven
ven ven y llena este lugar
ven ven ven espíritu santo ven
ven ven ven espíritu santo ven
ven ven y llena este lugar
cuando tu gloria desciende a un lugar
todo la tierra tiene que adorar
resucitan los muertos
se sanan los enfermos por tu poder
queremos de ti
llenarnos de ti
espíritu santo envuélvenos en ti
derrama tu gloria
esperamos por ti
ven ven ven espíritu santo ven
ven ven ven espíritu santo ven
ven ven y llena este lugar
ven ven ven espíritu santo ven
ven ven ven espíritu santo ven
ven ven y llena este lugar"
2944,Ven Junto A Mi,Encadenado,"cuando pienso 
en ti
por la mañana
me pregunto
qué hace 
falta
y creo 
que casi 
nada 
cuando pienso 
en ti
por la mañana
me pregunto
qué hace 
falta
y creo 
que casi 
nada 
un poco 
de comunicación
una cosa 
de nada
cuando pienso 
en ti 
de madrugada
el insomnio 
me sabe 
bien pues 
aún 
huele a ti 
mi almohada
y es 
que contigo 
yo soy 
feliz
musa anhelada
ven junto
a mí
amor de todos 
los días
te regalo 
mi canción
pues 
me hace 
falta tú 
armonía 
a mi 
y a 
mi corazón
ven junto 
a mí
inventaras 
tu los días 
y yo 
te haré 
el amor
como aire 
fresco 
soplarle
como quieras 
que sea 
seré
cuando pienso 
en ti 
de madrugada
el insomnio 
me sabe 
bien pues 
aún 
huele a ti 
mi almohada
y es 
que contigo 
yo soy 
feliz
sin ti 
no soy
nada
ven junto
a mí
amor de todos 
los días
te regalo 
mi canción
pues 
me hace 
falta tú 
armonía 
a mi 
y a 
mi corazón
ven junto 
a mí
inventaras 
tu los días 
y yo 
te haré 
el amor
como aire 
fresco 
soplarle
como quieras 
que sea 
seré
ven junto
a mí
amor de todos 
los días
te regalo 
mi canción
pues 
me hace 
falta tú 
armonía 
a mi 
y a 
mi corazón
ven junto 
a mí
inventaras 
tu los días 
y yo 
te haré 
el amor
como aire 
fresco 
soplarle
como quieras 
que sea 
seré"
2945,Ven Y Dime Amor,Contentos De Sinaloa,"anoche te estuve esperando en el mismo sitio
y nunca llegaste parece que no te interesa
volver parece que nada te importa de mi
el cielo se me obscurece y el sol recibe ya otro
dia y vrota de mi una lagrima mas me da miedo
que tu ya no buelvbas jamas conmigo donde tienes tu nido
de soloedad
ven y dime amor que no me has olvidado
que en tu corazon ba mi nombregrabado
ven y dime ya que por mi estas sufriendo que al
igual que yo me sigues queriendo
donde tienes tu nido de soledad
ven y dime amor que no me has"
2946,Venadito,Valentín Elizalde,"soy un pobre venadito
que habito en la serranía
soy un pobre venadito
que habito en la serranía
como no soy tan mansito
no bajo al agua de día
de noche poco a poquito
y en tus brazos vida mía
le dije a una muy bonita
que si me lavaba el paño
le dije a una muy bonita
que si me lavaba el paño
me contesto la maldita
si usted quiere hasta lo baño
nomás vengase temprano
porque tarde le hace daño
ándele compa noel sepulveda
ya tengo visto el nopal
donde he de cortar la tuna
ya tengo visto el nopal
donde he de cortar la tuna
como soy hombre formal
no me gusta tener una
me gusta tener de a dos
por si se me enoja alguna
quisiera ser perla fina
de tus lucidos aretes
quisiera ser perla fina
de tus lucidos aretes
para darte de besitos
y morderte los cachetes
quien te manda a estar bonita
que hasta a mí me comprometes
voy a hacer una barata
y una gran realización
voy a hacer una barata
y una gran realización
las viejitas a centavo
las muchachas a tostón
los yernos a seis centavos
y las suegras de pilón
ya con esta me despido
pero pronto doy la vuelta
ya con esta me despido
pero pronto doy la vuelta
nomás que me libre dios
de una niña mosca muerta
de esas que hay mama por dios
pero salen a la puerta"
2947,Vencedor,Valentín Elizalde,"aun si el mundo entero
se opusiera a nuestro amor
no me importaría nunca dejaría
de quererte con todo el corazón
aun si el mundo entero
me aplaudiera por tu adiós
nada cambiaría
no me serviría pues me muero
sin tus besos sin tu amor
porque tú eres mi mundo
quien importa corazón
lo demás me suena absurdo
porque tengo tu amor
y aunque todo lo perdiera
mientas tú me quisieras
me declaro ante el mundo
vencedor
aun si el mundo entero
me aplaudiera por tu adiós
nada cambiaría no me serviría
pues me muero sin tus besos sin tu amor
porque tú eres mi mundo
quien importa corazón
lo demás me suena absurdo
porque tengo tu amor
y aunque todo lo perdiera
mientras tú me quisieras
me declaro ante el mundo
vencedor"
2949,Venganza Cumplida,Leandro Ríos,"se ven
huellas
de un caballo
sobre
la hierva
mojada
un hombre
que lleva
prisa
salió
muy
de madrugada
el potro
apura
su paso
ya cuando
el sol
se ocultaba
y atrás
quedo
su ranchito
con su esposa
sepultada
ahí
vivio
muy dichoso
con su querida
maria
pero una noche
llego
y la encontro
mal herida
y antes
de morir
le dijo
el nombre
de un tal
mejia
muchos
lugares
anduvo
ya la barba
le crecía
y el caballo
se cansaba
de caminar
noche
y día
en un pueblo
de sonora
allá
encontro
al tal
mejia
y en la ciudad
de obregon
imploraban
por su vida
cuentan
los de la region
que lo mato
cara
a cara
y lo arrastro
hasta
la tumba
donde descansa
su amada
luego
se interno
en la sierra
ya cumplida
su venganza"
2950,Vengo a Reclamarte,Regulo Caro,"hace días que te ando correteando
me traes locamente apasionado
no sé ni como tampoco cuando
pero de un jalón me has flechado
con esa sonrisita coqueta
traes mi corazón madreado
la verdad que yo no sé de amores
pero contigo no sé que pasa
por eso vengo aquí a reclamarte
quiero que dejes las cosas claras
y me respondas unas preguntas
a ver si entiendo que pasa
por qué siento que te necesito ? 
por qué si oigo tu voz suspiro ? 
por qué te miro y siento bonito ? 
por qué resulta que hasta te extraño ? 
de cuando acá me pego el amor ? 
y por qué te hice yo esta canción ? 
por qué ?  por qué ?  a ver dime por qué ? 
a ver como te las averiguas
por tu culpa ando descarrilado
en la escuela no pongo atención
y en el trabajo no sé que rollo
con mis amigos despistado soy
ya dime qué me ha pasado ? 
por qué siento que te necesito ? 
por qué si oigo tu voz suspiro ? 
por qué te miro y siento bonito ? 
por qué resulta que hasta te extraño ? 
de cuando acá me pegó el amor ? 
y por qué te hice yo esta canción ? 
por qué ?  por qué ?  a ver dime por qué ? "
2951,Vengo a Rogarte,Uriel Barrera,"esta vez tú ganas
ya no tiene caso andar fingiendo esta derrota
porque desde lejos sabes bien que se me nota
y es que duele hasta los huesos
para recuperarme necesito de tus besos
me doy por vencido
ya no tiene caso andar buscando en otro cuerpo
lo que a mí me falta solo contigo lo encuentro
y es que nadie da la talla
y si yo te busco es porque ya tiré la todalla
me cansé de andar buscando un amor igual a ti
hoy que no quiero rogarte y aceptar que te perdí
no hubo nadie con tu estilo
eso nunca funcionó
hasta el modo en que te enojas
creo que nadie lo igualó
no encontré tus ocurrencias en ninguna otra mujer
hoy acepto que no pude enviciarme en otra piel
nadie pudo dominarme con tan solo sonreír
por eso vengo a rogarte
a pedirte y suplicarte que regreses junto a mí
y dame otra oportunidad
no te voy a fallar
uriel barrera
me cansé de andar buscando un amor igual a ti
hoy que no quiero rogarte y aceptar que te perdí
no hubo nadie con tu estilo
eso nunca funcionó
hasta el modo en que te enojas
creo que nadie lo igualó
no encontré tus ocurrencias en ninguna otra mujer
hoy acepto que no pude enviciarme a otra piel
nadie pudo dominarme con tan solo sonreír
por eso vengo a rogarte
a pedirte y suplicarte que regreses junto a mí"
